user_id,product_id,score,interaction_type,order_id
U194,P004,2,wishlist,ORD-0742
U105,P010,5,purchase,ORD-0743
U109,P014,5,purchase,ORD-0744
U107,P028,5,purchase,ORD-0745
U184,P009,5,purchase,ORD-0746
U003,P018,5,purchase,ORD-0747
U028,P034,5,purchase,ORD-0748
U149,P025,2,wishlist,ORD-0749
U107,P007,5,purchase,ORD-0750
U119,P001,3,cart,ORD-0751
U011,P010,5,purchase,ORD-0752
U189,P014,1,view,ORD-0753
U030,P030,5,purchase,ORD-0754
U052,P008,5,purchase,ORD-0755
U103,P017,2,wishlist,ORD-0756
U034,P008,3,cart,ORD-0757
U114,P024,5,purchase,ORD-0758
U152,P015,2,wishlist,ORD-0759
U089,P019,5,purchase,ORD-0760
U083,P026,5,purchase,ORD-0761
U012,P021,3,cart,ORD-0762
U059,P009,3,cart,ORD-0763
U126,P017,5,purchase,ORD-0764
U110,P028,5,purchase,ORD-0765
U110,P002,2,wishlist,ORD-0766
U160,P016,3,cart,ORD-0767
U198,P017,5,purchase,ORD-0768
U165,P040,3,cart,ORD-0769
U199,P002,5,purchase,ORD-0770
U078,P025,2,wishlist,ORD-0771
U048,P027,2,wishlist,ORD-0772
U192,P029,5,purchase,ORD-0773
U039,P009,1,view,ORD-0774
U073,P039,3,cart,ORD-0775
U108,P031,5,purchase,ORD-0776
U176,P030,2,wishlist,ORD-0777
U126,P011,5,purchase,ORD-0778
U050,P023,5,purchase,ORD-0779
U057,P002,5,purchase,ORD-0780
U189,P012,5,purchase,ORD-0781
U168,P013,3,cart,ORD-0782
U176,P028,5,purchase,ORD-0783
U039,P040,5,purchase,ORD-0784
U148,P030,5,purchase,ORD-0785
U108,P033,3,cart,ORD-0786
U115,P020,3,cart,ORD-0787
U067,P006,2,wishlist,ORD-0788
U192,P004,1,view,ORD-0789
U040,P007,5,purchase,ORD-0790
U183,P039,5,purchase,ORD-0791
U106,P031,5,purchase,ORD-0792
U125,P013,5,purchase,ORD-0793
U186,P038,5,purchase,ORD-0794
U107,P034,5,purchase,ORD-0795
U035,P009,5,purchase,ORD-0796
U040,P020,5,purchase,ORD-0797
U054,P037,5,purchase,ORD-0798
U097,P038,5,purchase,ORD-0799
U113,P022,5,purchase,ORD-0800
U016,P028,5,purchase,ORD-0801
U118,P002,5,purchase,ORD-0802
U086,P019,2,wishlist,ORD-0803
U026,P033,3,cart,ORD-0804
U134,P009,5,purchase,ORD-0805
U078,P019,5,purchase,ORD-0806
U164,P037,5,purchase,ORD-0807
U009,P031,3,cart,ORD-0808
U191,P018,5,purchase,ORD-0809
U136,P024,3,cart,ORD-0810
U015,P025,5,purchase,ORD-0811
U042,P035,2,wishlist,ORD-0812
U015,P015,5,purchase,ORD-0813
U120,P024,5,purchase,ORD-0814
U140,P028,3,cart,ORD-0815
U178,P022,5,purchase,ORD-0816
U077,P029,5,purchase,ORD-0817
U050,P016,5,purchase,ORD-0818
U003,P009,3,cart,ORD-0819
U121,P012,5,purchase,ORD-0820
U084,P036,5,purchase,ORD-0821
U182,P022,5,purchase,ORD-0822
U196,P005,3,cart,ORD-0823
U132,P011,3,cart,ORD-0824
U004,P007,5,purchase,ORD-0825
U099,P028,5,purchase,ORD-0826
U068,P037,5,purchase,ORD-0827
U193,P029,5,purchase,ORD-0828
U151,P030,2,wishlist,ORD-0829
U101,P018,5,purchase,ORD-0830
U170,P022,3,cart,ORD-0831
U115,P017,5,purchase,ORD-0832
U181,P035,5,purchase,ORD-0833
U020,P035,5,purchase,ORD-0834
U007,P027,5,purchase,ORD-0835
U088,P034,3,cart,ORD-0836
U043,P040,2,wishlist,ORD-0837
U092,P002,5,purchase,ORD-0838
U117,P037,3,cart,ORD-0839
U037,P009,5,purchase,ORD-0840
U188,P012,3,cart,ORD-0841
U178,P031,5,purchase,ORD-0842
U132,P027,3,cart,ORD-0843
U016,P020,5,purchase,ORD-0844
U032,P005,5,purchase,ORD-0845
U094,P020,5,purchase,ORD-0846
U173,P024,5,purchase,ORD-0847
U162,P028,5,purchase,ORD-0848
U190,P003,5,purchase,ORD-0849
U194,P016,5,purchase,ORD-0850
U108,P035,3,cart,ORD-0851
U134,P010,3,cart,ORD-0852
U122,P014,5,purchase,ORD-0853
U131,P027,5,purchase,ORD-0854
U147,P029,5,purchase,ORD-0855
U176,P024,5,purchase,ORD-0856
U054,P035,5,purchase,ORD-0857
U080,P002,5,purchase,ORD-0858
U106,P031,2,wishlist,ORD-0859
U187,P018,3,cart,ORD-0860
U025,P019,5,purchase,ORD-0861
U177,P038,5,purchase,ORD-0862
U025,P008,5,purchase,ORD-0863
U064,P009,5,purchase,ORD-0864
U105,P020,5,purchase,ORD-0865
U086,P008,3,cart,ORD-0866
U001,P031,3,cart,ORD-0867
U091,P028,5,purchase,ORD-0868
U163,P017,5,purchase,ORD-0869
U120,P036,5,purchase,ORD-0870
U086,P008,5,purchase,ORD-0871
U054,P032,2,wishlist,ORD-0872
U104,P023,2,wishlist,ORD-0873
U016,P010,5,purchase,ORD-0874
U053,P029,5,purchase,ORD-0875
U064,P024,5,purchase,ORD-0876
U179,P039,5,purchase,ORD-0877
U143,P005,5,purchase,ORD-0878
U182,P039,5,purchase,ORD-0879
U148,P016,5,purchase,ORD-0880
U071,P034,3,cart,ORD-0881
U155,P014,5,purchase,ORD-0882
U106,P007,5,purchase,ORD-0883
U089,P029,5,purchase,ORD-0884
U138,P035,3,cart,ORD-0885
U097,P019,3,cart,ORD-0886
U061,P013,3,cart,ORD-0887
U151,P023,5,purchase,ORD-0888
U195,P039,5,purchase,ORD-0889
U037,P009,5,purchase,ORD-0890
U007,P002,5,purchase,ORD-0891
U012,P005,2,wishlist,ORD-0892
U141,P016,1,view,ORD-0893
U038,P036,5,purchase,ORD-0894
U090,P007,5,purchase,ORD-0895
U135,P039,2,wishlist,ORD-0896
U009,P027,2,wishlist,ORD-0897
U098,P008,5,purchase,ORD-0898
U145,P014,5,purchase,ORD-0899
U090,P014,5,purchase,ORD-0900
U062,P006,5,purchase,ORD-0901
U150,P014,2,wishlist,ORD-0902
U079,P015,5,purchase,ORD-0903
U071,P011,3,cart,ORD-0904
U026,P016,5,purchase,ORD-0905
U125,P026,5,purchase,ORD-0906
U164,P007,3,cart,ORD-0907
U169,P037,5,purchase,ORD-0908
U161,P025,5,purchase,ORD-0909
U199,P003,5,purchase,ORD-0910
U068,P003,5,purchase,ORD-0911
U167,P022,5,purchase,ORD-0912
U052,P009,5,purchase,ORD-0913
U001,P040,3,cart,ORD-0914
U039,P015,5,purchase,ORD-0915
U023,P021,5,purchase,ORD-0916
U063,P012,5,purchase,ORD-0917
U012,P001,5,purchase,ORD-0918
U013,P005,1,view,ORD-0919
U189,P007,3,cart,ORD-0920
U093,P023,2,wishlist,ORD-0921
U108,P037,5,purchase,ORD-0922
U108,P009,5,purchase,ORD-0923
U088,P010,3,cart,ORD-0924
U009,P015,3,cart,ORD-0925
U015,P033,5,purchase,ORD-0926
U018,P033,1,view,ORD-0927
U164,P022,5,purchase,ORD-0928
U167,P023,5,purchase,ORD-0929
U190,P001,5,purchase,ORD-0930
U078,P030,2,wishlist,ORD-0931
U050,P022,5,purchase,ORD-0932
U192,P015,5,purchase,ORD-0933
U004,P038,3,cart,ORD-0934
U016,P034,5,purchase,ORD-0935
U038,P035,5,purchase,ORD-0936
U004,P040,5,purchase,ORD-0937
U102,P038,3,cart,ORD-0938
U147,P038,5,purchase,ORD-0939
U177,P026,2,wishlist,ORD-0940
U126,P037,5,purchase,ORD-0941
U123,P019,5,purchase,ORD-0942
U191,P037,5,purchase,ORD-0943
U097,P032,2,wishlist,ORD-0944
U026,P015,3,cart,ORD-0945
U091,P001,5,purchase,ORD-0946
U043,P024,3,cart,ORD-0947
U021,P011,3,cart,ORD-0948
U152,P001,5,purchase,ORD-0949
U050,P004,5,purchase,ORD-0950
U110,P003,5,purchase,ORD-0951
U124,P039,5,purchase,ORD-0952
U079,P002,5,purchase,ORD-0953
U164,P024,5,purchase,ORD-0954
U091,P023,5,purchase,ORD-0955
U090,P025,3,cart,ORD-0956
U077,P038,5,purchase,ORD-0957
U124,P011,5,purchase,ORD-0958
U074,P004,5,purchase,ORD-0959
U038,P012,5,purchase,ORD-0960
U043,P030,3,cart,ORD-0961
U032,P015,5,purchase,ORD-0962
U194,P040,3,cart,ORD-0963
U015,P029,3,cart,ORD-0964
U158,P013,5,purchase,ORD-0965
U004,P009,5,purchase,ORD-0966
U186,P023,2,wishlist,ORD-0967
U191,P019,2,wishlist,ORD-0968
U042,P034,3,cart,ORD-0969
U072,P013,5,purchase,ORD-0970
U099,P039,5,purchase,ORD-0971
U110,P013,1,view,ORD-0972
U080,P028,5,purchase,ORD-0973
U176,P029,5,purchase,ORD-0974
U152,P019,5,purchase,ORD-0975
U069,P035,5,purchase,ORD-0976
U004,P037,5,purchase,ORD-0977
U009,P006,1,view,ORD-0978
U141,P031,5,purchase,ORD-0979
U176,P033,5,purchase,ORD-0980
U140,P015,5,purchase,ORD-0981
U081,P026,3,cart,ORD-0982
U020,P023,3,cart,ORD-0983
U119,P001,1,view,ORD-0984
U031,P018,5,purchase,ORD-0985
U041,P032,5,purchase,ORD-0986
U042,P016,5,purchase,ORD-0987
U024,P016,5,purchase,ORD-0988
U006,P028,5,purchase,ORD-0989
U161,P010,2,wishlist,ORD-0990
U039,P024,1,view,ORD-0991
U024,P007,2,wishlist,ORD-0992
U002,P033,3,cart,ORD-0993
U047,P010,3,cart,ORD-0994
U014,P036,5,purchase,ORD-0995
U107,P001,5,purchase,ORD-0996
U154,P010,5,purchase,ORD-0997
U200,P036,5,purchase,ORD-0998
U187,P025,5,purchase,ORD-0999
U075,P027,5,purchase,ORD-1000
U094,P005,5,purchase,ORD-1001
U149,P022,3,cart,ORD-1002
U167,P018,5,purchase,ORD-1003
U197,P001,5,purchase,ORD-1004
U030,P031,2,wishlist,ORD-1005
U185,P015,5,purchase,ORD-1006
U163,P021,5,purchase,ORD-1007
U188,P003,5,purchase,ORD-1008
U095,P007,1,view,ORD-1009
U101,P031,5,purchase,ORD-1010
U200,P018,3,cart,ORD-1011
U099,P015,5,purchase,ORD-1012
U084,P014,5,purchase,ORD-1013
U023,P010,3,cart,ORD-1014
U195,P024,5,purchase,ORD-1015
U136,P035,5,purchase,ORD-1016
U080,P014,5,purchase,ORD-1017
U167,P004,5,purchase,ORD-1018
U140,P004,5,purchase,ORD-1019
U071,P022,5,purchase,ORD-1020
U147,P018,1,view,ORD-1021
U084,P009,5,purchase,ORD-1022
U020,P031,5,purchase,ORD-1023
U160,P028,5,purchase,ORD-1024
U036,P021,5,purchase,ORD-1025
U182,P002,2,wishlist,ORD-1026
U136,P001,5,purchase,ORD-1027
U064,P015,5,purchase,ORD-1028
U152,P025,5,purchase,ORD-1029
U057,P018,2,wishlist,ORD-1030
U113,P017,3,cart,ORD-1031
U182,P038,2,wishlist,ORD-1032
U089,P022,5,purchase,ORD-1033
U162,P025,5,purchase,ORD-1034
U150,P028,5,purchase,ORD-1035
U032,P025,5,purchase,ORD-1036
U016,P024,2,wishlist,ORD-1037
U081,P025,5,purchase,ORD-1038
U153,P017,5,purchase,ORD-1039
U174,P002,5,purchase,ORD-1040
U112,P029,5,purchase,ORD-1041
U132,P038,5,purchase,ORD-1042
U053,P031,5,purchase,ORD-1043
U084,P018,3,cart,ORD-1044
U103,P038,5,purchase,ORD-1045
U061,P038,3,cart,ORD-1046
U153,P010,5,purchase,ORD-1047
U087,P039,3,cart,ORD-1048
U044,P038,3,cart,ORD-1049
U155,P024,5,purchase,ORD-1050
U084,P003,3,cart,ORD-1051
U058,P012,5,purchase,ORD-1052
U085,P030,3,cart,ORD-1053
U011,P024,2,wishlist,ORD-1054
U133,P023,5,purchase,ORD-1055
U134,P037,5,purchase,ORD-1056
U083,P013,5,purchase,ORD-1057
U180,P022,5,purchase,ORD-1058
U148,P022,5,purchase,ORD-1059
U005,P010,5,purchase,ORD-1060
U107,P033,5,purchase,ORD-1061
U004,P008,5,purchase,ORD-1062
U152,P013,5,purchase,ORD-1063
U033,P007,5,purchase,ORD-1064
U070,P032,3,cart,ORD-1065
U061,P027,5,purchase,ORD-1066
U027,P013,5,purchase,ORD-1067
U072,P030,5,purchase,ORD-1068
U193,P013,5,purchase,ORD-1069
U136,P015,5,purchase,ORD-1070
U106,P031,2,wishlist,ORD-1071
U116,P006,5,purchase,ORD-1072
U070,P031,1,view,ORD-1073
U130,P013,2,wishlist,ORD-1074
U190,P030,1,view,ORD-1075
U095,P022,5,purchase,ORD-1076
U117,P037,5,purchase,ORD-1077
U071,P014,2,wishlist,ORD-1078
U150,P032,3,cart,ORD-1079
U197,P037,5,purchase,ORD-1080
U133,P030,5,purchase,ORD-1081
U107,P006,3,cart,ORD-1082
U123,P016,5,purchase,ORD-1083
U124,P018,2,wishlist,ORD-1084
U161,P004,3,cart,ORD-1085
U113,P028,5,purchase,ORD-1086
U075,P019,5,purchase,ORD-1087
U011,P003,5,purchase,ORD-1088
U053,P010,5,purchase,ORD-1089
U066,P031,2,wishlist,ORD-1090
U022,P006,5,purchase,ORD-1091
U039,P036,2,wishlist,ORD-1092
U168,P026,5,purchase,ORD-1093
U035,P015,1,view,ORD-1094
U026,P014,2,wishlist,ORD-1095
U054,P040,5,purchase,ORD-1096
U008,P021,5,purchase,ORD-1097
U035,P034,3,cart,ORD-1098
U143,P033,5,purchase,ORD-1099
U066,P009,3,cart,ORD-1100
U125,P022,2,wishlist,ORD-1101
U033,P030,3,cart,ORD-1102
U145,P036,5,purchase,ORD-1103
U048,P022,5,purchase,ORD-1104
U103,P040,3,cart,ORD-1105
U127,P020,1,view,ORD-1106
U145,P032,5,purchase,ORD-1107
U054,P031,2,wishlist,ORD-1108
U102,P024,2,wishlist,ORD-1109
U133,P015,3,cart,ORD-1110
U180,P007,3,cart,ORD-1111
U174,P015,5,purchase,ORD-1112
U199,P019,3,cart,ORD-1113
U045,P013,5,purchase,ORD-1114
U195,P007,3,cart,ORD-1115
U058,P001,3,cart,ORD-1116
U041,P030,5,purchase,ORD-1117
U117,P026,5,purchase,ORD-1118
U154,P020,5,purchase,ORD-1119
U030,P025,5,purchase,ORD-1120
U056,P004,5,purchase,ORD-1121
U166,P032,3,cart,ORD-1122
U138,P003,5,purchase,ORD-1123
U107,P039,1,view,ORD-1124
U149,P013,5,purchase,ORD-1125
U118,P020,3,cart,ORD-1126
U102,P022,5,purchase,ORD-1127
U108,P001,5,purchase,ORD-1128
U115,P026,2,wishlist,ORD-1129
U032,P024,1,view,ORD-1130
U106,P040,2,wishlist,ORD-1131
U129,P023,3,cart,ORD-1132
U166,P031,1,view,ORD-1133
U108,P034,5,purchase,ORD-1134
U012,P019,5,purchase,ORD-1135
U086,P035,3,cart,ORD-1136
U139,P031,3,cart,ORD-1137
U104,P033,5,purchase,ORD-1138
U136,P022,3,cart,ORD-1139
U175,P004,5,purchase,ORD-1140
U079,P024,5,purchase,ORD-1141
U008,P017,2,wishlist,ORD-1142
U153,P002,3,cart,ORD-1143
U066,P007,5,purchase,ORD-1144
U012,P029,2,wishlist,ORD-1145
U154,P013,5,purchase,ORD-1146
U170,P001,5,purchase,ORD-1147
U168,P004,5,purchase,ORD-1148
U190,P002,5,purchase,ORD-1149
U172,P009,5,purchase,ORD-1150
U160,P035,5,purchase,ORD-1151
U070,P027,3,cart,ORD-1152
U131,P034,5,purchase,ORD-1153
U188,P015,1,view,ORD-1154
U160,P029,5,purchase,ORD-1155
U021,P037,5,purchase,ORD-1156
U121,P029,2,wishlist,ORD-1157
U068,P037,5,purchase,ORD-1158
U159,P019,3,cart,ORD-1159
U101,P016,5,purchase,ORD-1160
U032,P030,5,purchase,ORD-1161
U176,P032,5,purchase,ORD-1162
U196,P009,5,purchase,ORD-1163
U079,P037,3,cart,ORD-1164
U083,P010,1,view,ORD-1165
U134,P025,5,purchase,ORD-1166
U113,P017,5,purchase,ORD-1167
U038,P008,3,cart,ORD-1168
U195,P019,2,wishlist,ORD-1169
U068,P011,5,purchase,ORD-1170
U034,P036,3,cart,ORD-1171
U025,P024,3,cart,ORD-1172
U187,P023,5,purchase,ORD-1173
U164,P016,3,cart,ORD-1174
U175,P003,3,cart,ORD-1175
U037,P010,1,view,ORD-1176
U035,P008,2,wishlist,ORD-1177
U095,P040,2,wishlist,ORD-1178
U153,P036,2,wishlist,ORD-1179
U087,P026,3,cart,ORD-1180
U094,P010,3,cart,ORD-1181
U051,P040,5,purchase,ORD-1182
U112,P008,5,purchase,ORD-1183
U136,P017,3,cart,ORD-1184
U119,P016,5,purchase,ORD-1185
U194,P025,3,cart,ORD-1186
U119,P001,2,wishlist,ORD-1187
U085,P008,5,purchase,ORD-1188
U197,P034,3,cart,ORD-1189
U163,P004,5,purchase,ORD-1190
U057,P026,3,cart,ORD-1191
U013,P026,5,purchase,ORD-1192
U150,P005,5,purchase,ORD-1193
U185,P022,5,purchase,ORD-1194
U007,P026,5,purchase,ORD-1195
U104,P028,3,cart,ORD-1196
U124,P017,5,purchase,ORD-1197
U169,P034,5,purchase,ORD-1198
U024,P010,5,purchase,ORD-1199
U027,P025,5,purchase,ORD-1200
U141,P039,2,wishlist,ORD-1201
U118,P013,5,purchase,ORD-1202
U088,P012,5,purchase,ORD-1203
U152,P015,5,purchase,ORD-1204
U100,P021,3,cart,ORD-1205
U073,P029,3,cart,ORD-1206
U104,P024,2,wishlist,ORD-1207
U103,P015,5,purchase,ORD-1208
U141,P036,5,purchase,ORD-1209
U109,P031,5,purchase,ORD-1210
U139,P024,5,purchase,ORD-1211
U151,P001,2,wishlist,ORD-1212
U013,P033,5,purchase,ORD-1213
U171,P012,3,cart,ORD-1214
U056,P001,5,purchase,ORD-1215
U132,P007,5,purchase,ORD-1216
U088,P007,3,cart,ORD-1217
U137,P023,3,cart,ORD-1218
U157,P023,5,purchase,ORD-1219
U110,P034,2,wishlist,ORD-1220
U028,P006,3,cart,ORD-1221
U065,P010,5,purchase,ORD-1222
U112,P025,3,cart,ORD-1223
U036,P006,3,cart,ORD-1224
U037,P011,3,cart,ORD-1225
U119,P022,5,purchase,ORD-1226
U154,P003,5,purchase,ORD-1227
U158,P037,5,purchase,ORD-1228
U056,P037,2,wishlist,ORD-1229
U104,P033,5,purchase,ORD-1230
U050,P032,5,purchase,ORD-1231
U080,P004,1,view,ORD-1232
U184,P010,5,purchase,ORD-1233
U123,P007,5,purchase,ORD-1234
U046,P014,5,purchase,ORD-1235
U033,P004,5,purchase,ORD-1236
U075,P035,5,purchase,ORD-1237
U047,P004,5,purchase,ORD-1238
U103,P020,5,purchase,ORD-1239
U012,P024,3,cart,ORD-1240
U005,P026,5,purchase,ORD-1241
U102,P031,5,purchase,ORD-1242
U138,P037,3,cart,ORD-1243
U048,P002,5,purchase,ORD-1244
U117,P034,5,purchase,ORD-1245
U047,P011,5,purchase,ORD-1246
U146,P030,3,cart,ORD-1247
U152,P018,5,purchase,ORD-1248
U016,P022,5,purchase,ORD-1249
U089,P040,5,purchase,ORD-1250
U047,P036,5,purchase,ORD-1251
U091,P019,5,purchase,ORD-1252
U059,P011,5,purchase,ORD-1253
U002,P002,2,wishlist,ORD-1254
U137,P024,3,cart,ORD-1255
U096,P002,5,purchase,ORD-1256
U059,P023,5,purchase,ORD-1257
U021,P040,1,view,ORD-1258
U064,P003,3,cart,ORD-1259
U133,P017,3,cart,ORD-1260
U112,P015,5,purchase,ORD-1261
U034,P009,5,purchase,ORD-1262
U153,P014,3,cart,ORD-1263
U181,P012,5,purchase,ORD-1264
U149,P028,3,cart,ORD-1265
U184,P037,5,purchase,ORD-1266
U048,P005,2,wishlist,ORD-1267
U179,P020,5,purchase,ORD-1268
U081,P005,5,purchase,ORD-1269
U085,P022,5,purchase,ORD-1270
U015,P017,3,cart,ORD-1271
U055,P015,1,view,ORD-1272
U098,P012,5,purchase,ORD-1273
U050,P006,5,purchase,ORD-1274
U168,P025,3,cart,ORD-1275
U175,P023,5,purchase,ORD-1276
U081,P019,1,view,ORD-1277
U095,P027,5,purchase,ORD-1278
U198,P010,5,purchase,ORD-1279
U064,P014,5,purchase,ORD-1280
U136,P038,2,wishlist,ORD-1281
U093,P008,3,cart,ORD-1282
U011,P022,5,purchase,ORD-1283
U135,P003,5,purchase,ORD-1284
U200,P002,5,purchase,ORD-1285
U165,P036,5,purchase,ORD-1286
U009,P025,5,purchase,ORD-1287
U012,P039,3,cart,ORD-1288
U184,P018,5,purchase,ORD-1289
U124,P030,2,wishlist,ORD-1290
U185,P018,5,purchase,ORD-1291
U089,P039,5,purchase,ORD-1292
U057,P037,3,cart,ORD-1293
U017,P034,5,purchase,ORD-1294
U143,P003,5,purchase,ORD-1295
U129,P008,2,wishlist,ORD-1296
U137,P010,5,purchase,ORD-1297
U104,P005,3,cart,ORD-1298
U103,P001,5,purchase,ORD-1299
U085,P033,5,purchase,ORD-1300
U025,P037,3,cart,ORD-1301
U069,P010,2,wishlist,ORD-1302
U002,P001,5,purchase,ORD-1303
U095,P020,5,purchase,ORD-1304
U011,P027,5,purchase,ORD-1305
U177,P027,5,purchase,ORD-1306
U042,P023,5,purchase,ORD-1307
U068,P028,5,purchase,ORD-1308
U120,P019,5,purchase,ORD-1309
U197,P033,3,cart,ORD-1310
U009,P036,1,view,ORD-1311
U105,P027,1,view,ORD-1312
U153,P010,1,view,ORD-1313
U012,P017,5,purchase,ORD-1314
U100,P039,5,purchase,ORD-1315
U066,P030,5,purchase,ORD-1316
U112,P026,3,cart,ORD-1317
U185,P001,5,purchase,ORD-1318
U007,P025,5,purchase,ORD-1319
U193,P007,2,wishlist,ORD-1320
U067,P037,5,purchase,ORD-1321
U200,P035,1,view,ORD-1322
U032,P031,5,purchase,ORD-1323
U055,P007,3,cart,ORD-1324
U139,P039,5,purchase,ORD-1325
U031,P021,5,purchase,ORD-1326
U177,P038,5,purchase,ORD-1327
U116,P014,5,purchase,ORD-1328
U066,P038,5,purchase,ORD-1329
U193,P030,5,purchase,ORD-1330
U150,P005,5,purchase,ORD-1331
U142,P030,2,wishlist,ORD-1332
U108,P016,1,view,ORD-1333
U159,P022,5,purchase,ORD-1334
U071,P006,3,cart,ORD-1335
U139,P024,1,view,ORD-1336
U019,P017,5,purchase,ORD-1337
U061,P022,5,purchase,ORD-1338
U113,P035,3,cart,ORD-1339
U172,P009,2,wishlist,ORD-1340
U155,P014,2,wishlist,ORD-1341
U126,P023,5,purchase,ORD-1342
U104,P040,1,view,ORD-1343
U049,P001,3,cart,ORD-1344
U081,P018,5,purchase,ORD-1345
U009,P006,2,wishlist,ORD-1346
U012,P017,3,cart,ORD-1347
U190,P028,5,purchase,ORD-1348
U065,P038,3,cart,ORD-1349
U153,P024,5,purchase,ORD-1350
U169,P030,3,cart,ORD-1351
U188,P034,2,wishlist,ORD-1352
U058,P002,3,cart,ORD-1353
U025,P001,1,view,ORD-1354
U084,P005,3,cart,ORD-1355
U063,P037,3,cart,ORD-1356
U014,P017,3,cart,ORD-1357
U034,P014,5,purchase,ORD-1358
U192,P004,5,purchase,ORD-1359
U092,P003,3,cart,ORD-1360
U066,P011,3,cart,ORD-1361
U056,P025,3,cart,ORD-1362
U159,P024,5,purchase,ORD-1363
U113,P021,3,cart,ORD-1364
U012,P004,3,cart,ORD-1365
U197,P004,2,wishlist,ORD-1366
U189,P017,5,purchase,ORD-1367
U035,P016,5,purchase,ORD-1368
U195,P023,5,purchase,ORD-1369
U028,P032,5,purchase,ORD-1370
U119,P032,2,wishlist,ORD-1371
U096,P016,5,purchase,ORD-1372
U086,P025,5,purchase,ORD-1373
U084,P008,3,cart,ORD-1374
U191,P035,3,cart,ORD-1375
U120,P003,3,cart,ORD-1376
U142,P021,5,purchase,ORD-1377
U147,P016,5,purchase,ORD-1378
U155,P023,2,wishlist,ORD-1379
U153,P003,5,purchase,ORD-1380
U152,P003,5,purchase,ORD-1381
U196,P013,5,purchase,ORD-1382
U109,P010,2,wishlist,ORD-1383
U076,P034,5,purchase,ORD-1384
U083,P001,3,cart,ORD-1385
U171,P017,5,purchase,ORD-1386
U187,P003,5,purchase,ORD-1387
U066,P038,3,cart,ORD-1388
U067,P038,5,purchase,ORD-1389
U034,P004,2,wishlist,ORD-1390
U094,P037,5,purchase,ORD-1391
U179,P032,3,cart,ORD-1392
U126,P007,5,purchase,ORD-1393
U120,P014,3,cart,ORD-1394
U129,P034,3,cart,ORD-1395
U002,P022,3,cart,ORD-1396
U083,P024,3,cart,ORD-1397
U060,P032,5,purchase,ORD-1398
U124,P039,5,purchase,ORD-1399
U148,P006,5,purchase,ORD-1400
U099,P034,3,cart,ORD-1401
U026,P038,5,purchase,ORD-1402
U092,P015,5,purchase,ORD-1403
U102,P017,5,purchase,ORD-1404
U043,P015,1,view,ORD-1405
U005,P021,5,purchase,ORD-1406
U199,P033,2,wishlist,ORD-1407
U052,P006,5,purchase,ORD-1408
U004,P017,2,wishlist,ORD-1409
U181,P036,5,purchase,ORD-1410
U091,P007,5,purchase,ORD-1411
U034,P033,3,cart,ORD-1412
U071,P007,5,purchase,ORD-1413
U139,P027,5,purchase,ORD-1414
U086,P027,5,purchase,ORD-1415
U080,P036,5,purchase,ORD-1416
U107,P027,2,wishlist,ORD-1417
U120,P022,3,cart,ORD-1418
U068,P008,3,cart,ORD-1419
U056,P003,2,wishlist,ORD-1420
U047,P028,5,purchase,ORD-1421
U014,P013,5,purchase,ORD-1422
U075,P032,5,purchase,ORD-1423
U056,P021,5,purchase,ORD-1424
U170,P013,5,purchase,ORD-1425
U185,P024,1,view,ORD-1426
U162,P012,5,purchase,ORD-1427
U136,P036,5,purchase,ORD-1428
U170,P002,5,purchase,ORD-1429
U020,P004,5,purchase,ORD-1430
U084,P020,2,wishlist,ORD-1431
U045,P012,3,cart,ORD-1432
U057,P009,5,purchase,ORD-1433
U125,P009,5,purchase,ORD-1434
U143,P040,5,purchase,ORD-1435
U082,P040,2,wishlist,ORD-1436
U140,P005,5,purchase,ORD-1437
U164,P012,5,purchase,ORD-1438
U030,P002,3,cart,ORD-1439
U015,P018,3,cart,ORD-1440
U142,P021,5,purchase,ORD-1441
U100,P020,5,purchase,ORD-1442
U153,P004,3,cart,ORD-1443
U151,P014,5,purchase,ORD-1444
U161,P029,5,purchase,ORD-1445
U080,P008,5,purchase,ORD-1446
U179,P004,5,purchase,ORD-1447
U157,P020,2,wishlist,ORD-1448
U008,P034,5,purchase,ORD-1449
U003,P023,3,cart,ORD-1450
U027,P037,1,view,ORD-1451
U177,P003,5,purchase,ORD-1452
U086,P009,3,cart,ORD-1453
U013,P006,5,purchase,ORD-1454
U174,P015,2,wishlist,ORD-1455
U043,P017,5,purchase,ORD-1456
U153,P001,5,purchase,ORD-1457
U185,P003,3,cart,ORD-1458
U075,P010,5,purchase,ORD-1459
U033,P015,3,cart,ORD-1460
U193,P006,3,cart,ORD-1461
U046,P021,5,purchase,ORD-1462
U133,P024,3,cart,ORD-1463
U120,P018,3,cart,ORD-1464
U116,P036,5,purchase,ORD-1465
U082,P010,5,purchase,ORD-1466
U148,P026,5,purchase,ORD-1467
U105,P007,5,purchase,ORD-1468
U118,P025,5,purchase,ORD-1469
U064,P036,3,cart,ORD-1470
U004,P010,5,purchase,ORD-1471
U165,P010,5,purchase,ORD-1472
U043,P007,5,purchase,ORD-1473
U076,P008,2,wishlist,ORD-1474
U157,P017,1,view,ORD-1475
U143,P035,2,wishlist,ORD-1476
U001,P007,5,purchase,ORD-1477
U108,P013,2,wishlist,ORD-1478
U017,P013,3,cart,ORD-1479
U097,P040,5,purchase,ORD-1480
U127,P001,5,purchase,ORD-1481
U144,P032,3,cart,ORD-1482
U079,P025,2,wishlist,ORD-1483
U120,P014,5,purchase,ORD-1484
